1585.825895 71.512598
229.596896 6184.919282
4203.067095 1985.004007
9668.267119 8916.603748
3119.670843 3137.371401
4789.016617 964.170074
5313.319367 9846.798614
9886.777462 4702.650099
2883.154759 3145.306134
4875.383135 6351.243495
4285.466247 1322.148610
8918.129658 1335.881802
9496.144447 684.012958
9387.804822 3656.791238
3161.480782 2354.579461
2722.323823 9569.388137
4800.308353 7920.184378
8739.598163 897.640388
117.900269 1734.754732
4966.327384 8287.318375
2496.183929 2700.045534
2554.778881 9710.687423
8723.118332 3328.110178
341.903888 4543.345073
8022.420362 8902.565374
8613.252797 8514.373815
8445.097491 4550.974624
9139.997003 9851.376345
9689.935044 3038.797601
3044.901242 1926.409055
6409.228083 1097.534626
3066.569167 2722.629005
1065.795694 7104.432777
1775.954308 6425.402731
405.992117 7916.217011
2316.736888 7456.918036
4604.381481 7681.532020
3224.653465 2265.161122
3149.578683 6435.168557
3893.002139 9178.755123
6530.385354 1290.104495
2245.324290 1639.843117
7784.683551 8041.036467
1175.966411 5129.904959
2972.878280 5989.297592
5324.916285 3097.392553
4644.360329 3803.888983
4744.765221 2205.345442
7347.357683 9229.110160
7027.221720 2203.209168
9259.018000 453.600516
4447.212729 744.133821
8987.405982 1951.433982
7689.466753 8454.558135
1612.681915 2607.880557
2720.187548 4568.675182
3029.336958 8943.459767
2365.871197 8445.097491
6652.152989 1247.684191
9160.444200 7271.672536
1544.931501 5436.612912
1024.901300 5277.613068
6043.314814 8443.876763
6343.613944 4757.888049
5922.462725 9960.326334
9993.591177 4230.228297
1181.154506 8334.011228
6896.603806 4031.249605
501.208914 3441.943080
4652.295062 4668.164528
7445.015937 4348.638929
1815.627973 8234.827064
7453.561034 4559.824903
3381.211853 8209.191772
9708.245967 2688.753798
37.942573 7939.716028
2917.945512 1343.816535
2754.978301 3137.371401
9095.440425 2051.533692
9262.375002 8683.749849
4381.903772 9027.079647
3988.218937 5067.037458
989.500183 9606.315165
8017.537449 4761.245051
9314.561132 4147.523963
629.995737 3857.295840
4291.569887 3222.212009
8985.269707 9261.764638
5049.031718 4900.102881
7511.240440 6774.836171
1926.103873 9945.372414
3567.983264 358.383718
9916.990484 7737.075152
937.619236 7909.503006
2601.166552 723.076260
7711.745042 3848.445561
5628.572417 221.051799
136.211191 3837.764190
3813.654808 1382.269472
8974.283154 1940.752611
